Program Version:,EnergyPlus, Version 9.6.0-f420c06a69, YMD=2024.05.14 12:32
Tabular Output Report in Format: ,Comma

Building:,US+MF+CZ7+gasfurnace+heatedbsmt+IECC_2021
Environment:,ANNUAL ** Quebec.City-Ste.Foy-Univ.Laval QC CAN Custom-713920 WMO#=713920

----------------------------------------------------------------------------------------------------
REPORT:,Annual Building Utility Performance Summary
FOR:,Entire Facility
Values gathered over        24.00 hours
WARNING: THE REPORT DOES NOT REPRESENT A FULL ANNUAL SIMULATION.

Site and Source Energy

,,Total Energy [kBtu],Energy Per Total Building Area [kBtu/ft2],Energy Per Conditioned Building Area [kBtu/ft2]
,Total Site Energy,6490.17,0.17,0.22
,Net Site Energy,6490.17,0.17,0.22
,Total Source Energy,9268.48,0.24,0.32
,Net Source Energy,9268.48,0.24,0.32


Site to Source Energy Conversion Factors

,,Site=>Source Conversion Factor
,Electricity,3.167
,Natural Gas,1.084
,District Cooling,1.056
,District Heating,3.613
,Steam,1.200
,Gasoline,1.050
,Diesel,1.050
,Coal,1.050
,Fuel Oil No 1,1.050
,Fuel Oil No 2,1.050
,Propane,1.050
,Other Fuel 1,1.000
,Other Fuel 2,1.000


Building Area

,,Area [ft2]
,Total Building Area,39005.22
,Net Conditioned Building Area,29404.35
,Unconditioned Building Area,9600.87


End Uses

,,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Heating,0.00,4320.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,106.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,51.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,721.84,481.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,192.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,0.00,616.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,933.99
,Refrigeration,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,
,Total End Uses,1072.08,5418.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,933.99
Note: Natural gas appears to be the principal heating source based on energy usage.


End Uses By Subcategory

,,Subcategory,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,gas_mels:InteriorEquipment:Electricity:Zone:LIVING_UNIT3_FRONTROW_TOPFLOOR,6.38,203.55,12-JAN-10:00,393.69,12-JAN-21:00
,IECC_adj:InteriorEquipment:Electricity:Zone:LIVING_UNIT3_FRONTROW_TOPFLOOR,2.64,84.31,12-JAN-10:00,163.06,12-JAN-21:00
,InteriorEquipment:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,11.74,362.74,12-JAN-05:00,704.87,12-JAN-21:00
,dishwasher:InteriorEquipment:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.44,1.50,12-JAN-04:00,48.90,12-JAN-20:00
,refrigerator:InteriorEquipment:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,1.83,66.60,12-JAN-05:00,91.06,12-JAN-19:00
,clotheswasher:InteriorEquipment:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.25,0.92,12-JAN-03:00,21.19,12-JAN-10:00
,gas_dryer:InteriorEquipment:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.20,0.39,12-JAN-04:00,16.18,12-JAN-12:00
,gas_range:InteriorEquipment:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,television:InteriorEquipment:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,gas_mels:InteriorEquipment:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,6.38,203.55,12-JAN-10:00,393.69,12-JAN-21:00
,IECC_adj:InteriorEquipment:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,2.64,84.31,12-JAN-10:00,163.06,12-JAN-21:00
,InteriorEquipment:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,11.74,362.74,12-JAN-05:00,704.87,12-JAN-21:00
,dishwasher:InteriorEquipment:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.44,1.50,12-JAN-04:00,48.90,12-JAN-20:00
,refrigerator:InteriorEquipment:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,1.83,66.60,12-JAN-05:00,91.06,12-JAN-19:00
,clotheswasher:InteriorEquipment:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.25,0.92,12-JAN-03:00,21.19,12-JAN-10:00
,gas_dryer:InteriorEquipment:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.20,0.39,12-JAN-04:00,16.18,12-JAN-12:00
,gas_range:InteriorEquipment:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,television:InteriorEquipment:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,gas_mels:InteriorEquipment:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,6.38,203.55,12-JAN-10:00,393.69,12-JAN-21:00
,IECC_adj:InteriorEquipment:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,2.64,84.31,12-JAN-10:00,163.06,12-JAN-21:00
,InteriorEquipment:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,11.74,362.74,12-JAN-05:00,704.87,12-JAN-21:00
,dishwasher:InteriorEquipment:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.44,1.50,12-JAN-04:00,48.90,12-JAN-20:00
,refrigerator:InteriorEquipment:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,1.83,66.60,12-JAN-05:00,91.06,12-JAN-19:00
,clotheswasher:InteriorEquipment:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.25,0.92,12-JAN-03:00,21.19,12-JAN-10:00
,gas_dryer:InteriorEquipment:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.20,0.39,12-JAN-04:00,16.18,12-JAN-12:00
,gas_range:InteriorEquipment:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,television:InteriorEquipment:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,gas_mels:InteriorEquipment:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,6.38,203.55,12-JAN-10:00,393.69,12-JAN-21:00
,IECC_adj:InteriorEquipment:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,2.64,84.31,12-JAN-10:00,163.06,12-JAN-21:00
,Fans:Electricity,56.42,2128.06,12-JAN-19:00,2492.69,12-JAN-24:00
,Fans:Electricity:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT2_BACKROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT2_BACKROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT3_BACKROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT3_BACKROW_MIDDLEFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT1_FRONTROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT1_FRONTROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT2_FRONTROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT2_FRONTROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT3_FRONTROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT3_FRONTROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT1_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT2_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:LIVING_UNIT3_BACKROW_TOPFLOOR,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Electricity:Zone:HEATEDBSMT,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Fans:Electricity:Zone:HEATEDBSMT,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Ventilation (simple):Fans:Electricity:Zone:HEATEDBSMT,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,ElectricityPurchased:Facility,313.99,10374.25,12-JAN-13:00,19821.90,12-JAN-21:00
,ElectricityPurchased:Plant,313.99,10374.25,12-JAN-13:00,19821.90,12-JAN-21:00
,Cogeneration:ElectricityPurchased,313.99,10374.25,12-JAN-13:00,19821.90,12-JAN-21:00
,General:Cogeneration:ElectricityPurchased,313.99,10374.25,12-JAN-13:00,19821.90,12-JAN-21:00
,ElectricitySurplusSold:Facility,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,ElectricitySurplusSold:Plant,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Cogeneration:ElectricitySurplusSold,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:Cogeneration:ElectricitySurplusSold,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,ElectricityNet:Facility,313.99,10374.25,12-JAN-13:00,19821.90,12-JAN-21:00
,ElectricityNet:Plant,313.99,10374.25,12-JAN-13:00,19821.90,12-JAN-21:00
,Cogeneration:ElectricityNet,313.99,10374.25,12-JAN-13:00,19821.90,12-JAN-21:00
,General:Cogeneration:ElectricityNet,313.99,10374.25,12-JAN-13:00,19821.90,12-JAN-21:00
,Electricity:HVAC,56.42,2128.06,12-JAN-19:00,2492.69,12-JAN-24:00
,HeatRecovery:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:HeatRecovery:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:Fans:Electricity,39.32,1415.56,12-JAN-19:00,1780.19,12-JAN-24:00
,Ventilation:Fans:Electricity,17.10,712.50,12-JAN-01:00,712.50,12-JAN-01:00
,ExteriorLights:Electricity,15.09,0.00,12-JAN-07:00,1257.69,12-JAN-01:00
,Exterior-Lights:ExteriorLights:Electricity,15.09,0.00,12-JAN-07:00,1257.69,12-JAN-01:00
,Garage-Lights:ExteriorLights:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Heating:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:Heating:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Cooling:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:Cooling:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Electricity:Plant,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,Pumps:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00
,General:Pumps:Electricity,0.00,0.00,12-JAN-01:00,0.00,12-JAN-01:00


Annual and Peak Values - Natural Gas

,,Natural Gas Annual Value [therm],Natural Gas Minimum Value [Btu/h],Timestamp of Minimum {TIMESTAMP},Natural Gas Maximum Value [Btu/h],Timestamp of Maximum {TIMESTAMP}
,NaturalGas:Facility,54.18,171149.89,12-JAN-01:00,261344.71,12-JAN-10:00
,NaturalGas:Building,4.82,2734.68,12-JAN-04:00,43735.22,12-JAN-18:00
,NaturalGas:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,NaturalGas:SpaceType:GENERAL,4.82,2734.68,12-JAN-04:00,43735.22,12-JAN-18:00
,InteriorEquipment:NaturalGas,4.82,2734.68,12-JAN-04:00,43735.22,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:SpaceType:GENERAL,4.82,2734.68,12-JAN-04:00,43735.22,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas,2.50,494.01,12-JAN-04:00,20254.25,12-JAN-12:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_dryer:InteriorEquipment:NaturalGas:SpaceType:GENERAL,2.50,494.01,12-JAN-04:00,20254.25,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas,1.85,651.88,12-JAN-03:00,27685.38,12-JAN-18:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_range:InteriorEquipment:NaturalGas:SpaceType:GENERAL,1.85,651.88,12-JAN-03:00,27685.38,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas,0.47,1507.04,12-JAN-10:00,2914.85,12-JAN-21:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,gas_mels:InteriorEquipment:NaturalGas:SpaceType:GENERAL,0.47,1507.04,12-JAN-10:00,2914.85,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_BACKROW_BOTTOMFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
,gas_range:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.10,36.22,12-JAN-03:00,1538.08,12-JAN-18:00
,gas_mels:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT1_BACKROW_MIDDLEFLOOR,0.03,83.72,12-JAN-10:00,161.94,12-JAN-21:00
,NaturalGas:Zone:LIVING_UNIT2_BACKROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_MIDDLEFLOOR,0.27,151.93,12-JAN-04:00,2429.73,12-JAN-18:00
,gas_dryer:InteriorEquipment:NaturalGas:Zone:LIVING_UNIT2_BACKROW_MIDDLEFLOOR,0.14,27.44,12-JAN-04:00,1125.24,12-JAN-12:00
